Height,Weight
166.15120190818723,91.86705147589143
170.94351589317074,108.81729610023974
169.5782854870942,93.61101132131145
167.13112807610094,95.06226174595437
169.38373597904354,100.89904512794413
168.92694723708826,88.38237178268555
162.80395611448208,94.43302408548425
161.87007011445922,90.00897847124764
172.7451635772394,99.76555622152114
161.09084917004472,96.05522947531593
158.42644740809146,87.05673221344823
166.87707748874305,97.92548869504228
168.42332983836184,114.1406854265389
192.56723497298208,115.28235540124436
162.95299724143766,109.22442007505484
179.43260724969494,111.12450876988457
177.4718833420463,114.22473610341595
158.11055044796265,87.12174058106933
177.732529774026,107.68858951527072
158.16119359806683,96.23584538499485
143.4082776200326,79.91870918327021
176.0631952435938,97.40963390321346
152.44109416562281,76.5620026203007
174.50934461805915,119.66700314035181
163.15989102262785,88.17190572005173
186.59550796189873,125.41951550936224
180.68509399316008,103.73612465931751
165.46614196148613,90.65475217964433
163.12162388971316,104.09816573687787
157.8592259690588,88.4036161639667
165.59077367707408,105.03905339548722
167.1964450481549,96.98974938037085
166.35306455608315,104.61608369482776
171.56703855272363,93.25836249256312
175.78521497728877,113.78463956622095
173.49654456993173,108.97765356858908
162.35856076093557,88.21862955593473
155.6220852619842,119.80260836733794
183.6453184810247,115.58842135261976
163.10550815450063,120.76797559800576
163.47706400064982,114.08891658787748
164.78810687698888,96.98451632401549
151.56930449843352,86.81886515301468
165.22025995959513,95.09756414154906
165.20344185992053,80.8217796116742
176.20358298343513,98.7637985965656
176.98457149107335,108.65840313444372
170.0377088908627,117.2822009433657
179.31848374114304,99.8633714149038
173.3996498380126,112.86035589643767
169.84317888397445,89.37997391535147
171.60928168298224,97.10236875767802
168.093465064186,96.27967309561633
166.0515048596655,103.34901373077423
167.32266463106035,104.96669524584432
158.71988668529994,104.85534945932342
172.80441705316295,111.39101983594713
160.0687638907042,98.47294048844742
178.41631264073635,110.95343701952802
167.50541419839053,116.38855543000965
170.4949498165009,97.18770807757791
174.93836776280958,112.71030384835737
176.4331446506293,87.77844752539505
154.29376591366548,96.68960197717537
167.93096323836028,95.92608251822509
178.80178912080783,107.30678529679979
153.01894180567746,102.2122275339435
173.87280475395065,105.97012094763436
147.44435770597812,97.31849003567613
159.77493156364397,110.60260708957043
170.38630551840188,106.12272299969834
153.43284897678046,103.77012003227316
160.14489262315848,92.82132579710301
155.28164992536412,93.08689113252233
186.4813493220756,106.66261542926057
171.64227755487335,113.41514247938777
175.6729027785267,109.54465520505195
167.77324899484844,95.59160477795983
166.465682512428,101.42609784392012
153.8352581134897,102.71683875627963
167.08162637252138,99.8562959131333
162.38507788188377,87.94171862063263
178.57923924292336,108.46666110362814
181.41101866657573,89.04095528925603
184.66578715574178,118.48717873743982
178.52551939461233,102.9020357635206
164.01346063077014,93.71496901567102
158.84103014039604,104.06157487203268
177.66663181645086,92.94835031761883
173.56292817472288,123.6087433330373
152.3146154932297,86.58634887855558
173.55481792743768,98.90038132261365
178.14519822487867,117.09936636659883
170.5892558918163,109.44050626619403
168.14946328990658,125.4019751646947
161.92351512383644,95.04204923798666
155.53465300436613,92.11672541597558
178.0029794934003,92.00862789640763
166.90885555228292,96.8242905578815
167.66533338456307,93.38488707502027
187.32721186919133,107.9086569904598
176.8450110685919,88.66512907561558
173.70825001281102,120.83102560663175
171.42061805187237,88.68633600686701
185.19994860765772,83.0979411806775
187.19589307416194,100.43329162866696
179.29505111479529,101.53863514091566
175.82224591397923,93.99780691581635
149.05396928793854,100.41541698008824
171.23721914233508,101.3639396994401
168.69893045806296,101.47321431890236
170.93953229385568,108.66763701936753
179.43046087322517,110.51840179371628
142.60322832810442,95.34760997132308
164.30687946529815,87.48935214281744
172.6990435494076,98.14424512285025
165.33154453947236,105.85859818437879
155.8309388687374,68.15301870040014
178.68963486896794,93.46193612820835
172.76871905846127,108.67115375687622
160.28895429555516,91.37088222738385
173.14817204515825,113.24997872819192
178.21585712049796,115.0213172408304
170.0529264629936,90.05082707588578
178.00564803430996,110.86995969525478
170.78260175161662,114.48653960764503
166.04771017345647,101.10297012058359
158.40579483600087,85.26882812914182
169.14069233028388,110.27831481730402
171.9429293804577,109.52000289381458
178.7583276158733,112.68110440451194
168.84892531512773,108.46874412344656
174.5741560622099,74.79836503504976
160.35387986266272,105.02170352840734
162.17370844172476,115.3855431708246
168.8961070097311,105.70404895213159
159.45371536014986,97.59951918108719
178.2024783732468,113.88587375786247
174.63130329318608,108.1610367127628
172.79095764392454,110.19238720336088
173.38904125215944,104.04813475374978
190.21043561484797,106.45921282353977
165.31135812033205,89.14358775005309
147.9855871449944,78.809435004678
171.99300196896465,89.46537567186984
169.49396459038334,91.01895864403893
164.82480957489597,116.50754701913621
160.2117014064123,103.6679774804098
165.6081047819785,93.11458896234039
171.8133842921782,99.18410363545183
164.97183299357462,100.10867510520931
194.12453679543748,109.9192717824189
160.3949561836685,96.91214228194434
162.0688263729233,105.0173372027831
147.1137995998547,87.91085242443108
172.51484415021537,106.86906391674914
149.8359337220024,98.7664756267976
164.605453666255,96.0419546395709
167.24329465439442,103.19388278398029
162.9027203415311,94.64785627608505
187.38872677454512,112.14794736638291
179.94394391315498,104.71906369706339
183.19136876301576,104.6261227222483
161.1758118145008,98.44260561857071
181.28594064514567,114.43701754526953
174.96000946343963,106.43905013807421
177.71405948676846,111.61570527518039
180.29438828782767,100.79731517028429
160.91236754040946,84.51006860224788
165.75682379022098,103.62452930380863
178.62596011328452,114.05438997971825
143.44380907025067,86.56485810814863
185.13328082573204,124.56032629968641
175.53132064207583,114.39578036512447
169.54296039339766,128.53148464372862
172.20507655757174,101.3149607945864
159.70064716691024,85.83190033919247
166.50056635410894,92.49897190507022
181.00284338220374,102.94672796557568
182.98021972326222,114.54844566833849
196.9622405256358,96.59665867576891
169.26075333719584,114.74196218322587
163.41447033194996,95.65571628774653
164.85766034060012,96.44666062647255
159.81958124712637,85.09831708802587
169.2214524405915,100.3906159498531
173.82732430012268,104.42879225674895
169.65757719468047,100.5750970408055
180.96346845665798,111.96867363341909
167.65784198655464,94.69838477242249
166.52549347501437,90.95713848090035
164.18731523139675,103.99567044381784
153.67365473765506,93.19086738075099
154.32232275691547,94.56520420612296
158.2084206936231,105.51532496059353
183.01428071664762,99.58292451738171
178.9526027288993,98.81915706483093
183.7496406639299,122.8219809066479
156.67788345405498,79.17789649669257
150.3137531021398,77.09413039797373
163.39943679865917,106.21828039104545
171.75818953296027,105.43691563999656
174.98690274909828,106.04446302005172
180.4797215596805,107.37123885480447
172.84279670807214,104.01835349511897
187.42668780655632,111.53489153701423
167.7739431905168,114.21879294025426
160.86920781958204,92.54004340424846
153.18781784505566,90.2989553442556
161.1102864190455,114.61065990367804
172.42117960985124,103.7278047862091
161.1127974264637,118.98784235112998
179.36742463535256,106.570657771022
184.12327706037442,124.14811606082624
146.30413094773397,71.2290381855436
178.64052300497647,108.72075841114254
147.60395941338263,72.71764001652022
174.01499055090287,112.85353739658758
182.2487056419366,97.2205452230717
170.64856106343575,105.2268321818949
157.20310826795762,91.49990619387022
164.14568795722226,86.90538092249307
167.383545542891,84.23652749675918
168.17755216210057,95.79612666145924
167.97103159233333,118.18891341435331
168.90117220690686,98.40585277525034
172.13480048910168,112.45309571461956
157.91426346266778,94.17812940097878
167.5798017012978,109.31514875768322
185.18261170355706,92.84045323908904
166.15354576857482,95.66024439264956
165.56163906844802,108.831038679001
180.7819730371424,106.83663433395364
144.40815333655902,85.78033917482495
181.81378601288287,104.7836524888718
163.68096241994832,109.70237128564023
171.63928572452588,105.95871497426499
170.96321355921197,103.01815089728065
179.42468119220393,114.08535416871528
167.32405253764654,106.27668081376729
163.21974218435548,100.05771577498865
182.97845790651098,125.25738971381503
146.35826182858818,87.21208176076172
170.20334181705243,104.9028155699109
156.5207457737088,87.48292193069638
162.3842661174344,98.93171194052194
190.11256681463138,129.9451553262325
169.55404573544143,95.29985142337748
171.95069697151382,91.8344899265237
152.1843714429441,101.27821929396461
162.70955341205305,96.13807052489504
171.96557400728784,104.1393864540704
173.54757693113217,103.67741312174596
176.16886554393278,106.49253656565502
170.08627898917575,110.55707422873982
175.2700420845466,96.77078334473521
174.53781912635685,94.60495063475922
151.7025958899547,91.87123890434988
170.37005721910148,86.15763743696256
177.67902407732703,92.87687908597694
175.89879820734518,124.20611040772337
166.3614119002921,107.3915304407893
161.94373492460633,97.06567623607364
158.8168807567837,107.67019781365461
168.6894598845859,90.80768362990008
181.33079879559722,105.64244804349974
150.48195898518398,96.52371148535421
163.40108270270503,106.94736643593697
158.60197544573225,100.29035373571712
177.849575212405,81.29735705056075
164.45690373428698,88.9933210639264
165.29362341845209,103.94685497463989
167.83050430063352,97.13878764991205
174.453932508948,130.0746757129605
166.07611001850364,108.91124902077314
139.53856945200073,89.3039604773871
175.4331189138752,94.09037581085789
174.39042957672044,104.2812903500031
167.80458971668787,103.09479347220224
159.15963379328065,106.77361657724641
173.51780110681358,112.92199163508448
173.79235533535586,114.60530514641297
165.29967117299125,89.94068254569473
167.8326852942446,114.82112815953307
160.6984349747568,82.61475346178138
168.2141090791267,95.5693198308144
154.4957065491652,97.00513527895552
174.17318821031836,103.00499700885962
160.55631509175706,86.27342047585032
172.3810314783231,95.21312063096254
155.940370837321,78.08167927390218
164.0994235413046,103.77940051485466
168.89510594934072,113.94275202002592
153.39300188130736,91.03186609477075
171.1514787314009,98.68739908870631
166.20852437120078,85.00188533805557
152.5764380219077,100.6778820556664
156.96757245887684,116.29358680772103
176.05120084082168,87.65616246082402
178.95555985551323,96.73900653176187
168.68091360220032,94.41261773587875
174.04761812040496,98.78539177541808
172.23843563312911,105.61652088131228
173.2962298212774,120.12023336556871
182.85984007080293,119.80187691108279
154.93001601785727,98.23398343845751
176.76460732361625,98.81947735358372
166.1799104442218,88.51166392972854
167.7574106574836,92.68669333142715
166.9775026954493,115.66716963105696
166.24852883338716,99.13168428545329
157.7380380821698,90.17446031267566
171.83339199257603,101.2624778930457
186.70943032788858,120.27184039311783
169.43866979551242,88.53470513180955
169.98614957264905,116.14043110281366
163.12700962843337,99.44096834652301
168.82525453581889,99.13171293853408
174.6616642603403,109.22545969367157
166.29757559295658,101.96251608707331
165.46195958948,95.83521118901417
174.03264540163246,101.89248052056341
160.81995230180954,87.8033459124262
172.52496627076872,110.07888727105424
178.20321797261423,101.6019926894569
183.59948541679483,100.59710702575407
169.09617992723054,103.11634318287369
183.67597239806713,123.49699626629581
180.34409886481518,107.72301308109091
160.03787359628933,89.9417115882567
157.8206148840685,98.73132913880085
166.9503636214558,119.537342796899
180.28935492594854,93.65455766125166
169.27712992439996,105.3883058324929
163.9934244234221,100.4469209063718
185.5224318004856,122.92879711588253
172.86904488003347,113.63051866486853
146.79405724209258,86.20934322715776
173.1716062629269,87.0577912035073
175.20040614570868,113.1858813663878
172.25608654471102,95.00172502491178
174.49712100231991,95.23086849182005
169.3272439107702,113.07985215337338
156.81604130355265,84.98112100574507
166.29295996779547,113.80422338167972
160.5438420444371,99.68475244071539
160.67259089205623,99.59473853609656
157.36931650897725,97.49423771044225
174.52489092639647,88.33069829841995
170.97896145412628,84.82349070901
165.5183463731929,101.46653836180259
163.5066207226961,103.78404602588188
169.76576894978547,102.6855716914333
180.7919472811249,100.25982319847965
149.95784284501084,90.16392674582845
173.76876520850894,103.44091759365051
164.54288025982217,89.1541471731392
151.1541415502055,100.83220647124492
150.5429691683604,73.02302088551538
160.87216505864708,102.41072310326331
172.19509555793044,107.16029138687071
173.93062933980093,114.45549615199769
160.61018427322216,86.31299184044471
180.17020991413244,109.11619741516158
184.22983496516105,132.2495504722783
173.9608658495656,110.99726239973643
164.08597332191889,99.45739608044096
181.24419184510367,114.13812784820416
177.55395695663339,107.39414259778123
178.67407411354918,129.1134246005279
163.4353632502847,107.89757990806261
141.654454947253,84.13652342604681
191.16791021483675,117.22406044274727
153.89121596550066,88.42674961849026
169.6423192813978,113.88389283294173
193.8074535121975,102.22342439340838
173.30576756274374,87.93607523903637
179.49246473558236,122.28262633810935
154.97603430618287,114.51681850941554
152.22333045266294,96.01704734849368
164.67297208020446,99.93116266048004
180.907497344345,115.11717530965477
166.5375055235269,93.45196805028854
162.053636789285,98.94461752509312
171.97967289944967,103.57689079823196
180.81935218477264,114.75725381831718
155.55059800926628,77.75037352372581
157.89457005876648,89.6663943376065
162.11330745490633,105.71794050295216
180.9463837471209,101.81189197197192
172.34821525948732,93.47531540146103
191.32153410570444,135.2136419616922
179.36445725831115,107.99985435678069
169.64904823130328,96.00024753934989
182.65077838088766,92.6667626537915
172.11497012731877,110.56244553919552
162.95078647492556,104.76183342214227
176.79974844245103,103.09225305977125
163.03673346138916,86.79973816776258
167.09602899196133,100.012123158753
183.27782695957984,101.60813550093168
168.987185137826,91.97137519396443
161.96858612658372,96.14902416133316
165.35662308564508,88.7000698647864
180.21790585588673,110.5972330660565
164.4745932658327,104.76468105356359
166.13129153149353,91.2824504471642
164.8970726036637,85.25579260881432
171.8392549434031,118.71634895559991
166.1451023962439,90.2843590781743
153.98163951027462,85.78955665514138
161.1281905815496,98.80708602322863
160.6721095849356,102.39695947618434
182.43319384455154,106.89674736983449
178.12674042109043,111.4839875296668
175.87259379399825,101.51369469743494
164.9464168273559,89.25614344816964
161.8420845800603,111.36841935590644
164.92482398342642,123.83931053336714
159.48119897448325,112.64841471483163
194.97200391587006,118.40126874105657
147.54678351628598,106.86242372792837
175.6400853507381,108.9410863676827
157.15447702007472,89.51982350801254
168.9565650850531,106.03773479485164
160.11998057506264,95.12806328092573
158.22371037517368,85.10304438764713
158.59803699065037,86.17560248007007
187.54986153742058,120.55043430985751
168.67011577690408,82.73674964949572
162.34297805521913,103.44715423755831
175.55786964082873,89.03888575701285
170.10349314566298,80.85033143837343
177.20033759341652,87.93173651846493
151.7574334406217,110.72209978372041
173.03603904462003,101.85928377733659
177.7269483710238,107.50200082426848
153.38401708885436,106.22296071242212
174.48195284423312,114.03096919153711
186.9618157282816,98.26203674292677
169.851422966453,110.6009172080594
178.21405937024812,108.77024826918434
176.7057045031091,102.60664172590666
162.92494302489422,97.99787495631433
170.39766734586496,115.03672061379919
154.33005289138399,83.73836691442085
165.48696962897475,103.30103856842605
172.65687974966235,103.49755548446832
177.23100493737797,88.36695680847059
170.24612125247913,94.12514103417936
177.19983730143164,108.25203791319595
158.9709378704463,108.35598361319668
168.9830272544513,111.40312652613807
170.19279384513078,108.08780135111272
188.49591246679637,104.94479086871324
167.85833343799916,118.72713997088483
165.00983362005817,101.15830484843102
170.2135122384355,92.0644521262758
160.80886555130056,94.65626952221082
171.92753849065215,112.11900734795289
166.34944783453741,99.88584368390403
152.08672451958816,100.12068157758051
169.4141344886614,112.68542026781834
166.824569060698,104.10004828240587
153.67576697932017,83.62843395712315
169.32865845385479,102.95174170421268
184.8935596207448,111.3877943318352
175.21303748275713,123.72128582817056
176.1192719273116,89.40834377811865
156.58503274416958,92.60279513555821
174.76898368922224,99.02045474558415
171.48449581380078,106.24175369024046
175.2904523833443,80.79862783801302
174.22628621708824,115.68501732515574
156.40219274496187,93.97880052033246
169.58599188442034,83.30458349437174
162.42129139574834,93.84164349005033
169.4991590571518,107.7891188508363
161.0259907309817,80.7011156840087
183.12470367140997,109.90704436727754
161.41027611555657,86.27142919131865
161.01057843534466,91.04649674241712
170.74586406543554,102.71490226600768
159.22900930596006,97.37190811939179
165.75336697567136,94.74459520357554
161.70035402462037,99.74817631007485
184.11172063889612,118.64680845588572
177.85803826831173,103.92568020995463
169.42530481534607,115.97086046370055
166.08782947825983,114.2748393947601
179.40917614575113,103.3584850315924
174.0520408032289,98.05281891720149
174.98052404682858,88.3465845764354
169.7380776265575,100.57715325954061
153.1176997222857,88.2362420322109
168.87534017440447,109.1157163059726
164.67510080790933,83.7084444240626
176.45055273459877,103.09641772332816
180.1184243299419,117.75849852907658
163.42048955238832,90.74872277585338
174.6838523427705,97.18669603838622
187.35878997685714,97.9458706385562
163.3228727942944,124.19946213675902
186.81921740073136,104.61679865978502
161.47414152829353,83.88101659479273
170.2295975560795,94.0992544933325
169.8885438815816,94.19017552408091
170.11498899870062,99.37509561470797
161.62321958092053,105.22765406942747
164.0881689623557,95.46966968745508
163.322797136406,88.76544513187532
173.26962595404459,89.4483905905165
173.30035114510312,104.19878426926059
192.2594433173826,115.78105673072746
183.7098900629112,125.53525754803496
164.90156757861521,99.8654179018672
173.24869615796186,102.95913458193634
179.9711798079176,97.47616951887565
170.30601824338518,99.12408519504719
169.30358421553063,97.19740594897232
170.5157494276989,98.6078080114823
178.6727662880843,97.61110584644469
161.51679477194767,102.29337289593036
166.74330531179825,98.62152901198525
174.7043314484648,102.81906406902901
173.11447071554156,86.72822126883497
172.39582759856393,108.37393743438699
166.30198833696195,104.65134626198098
179.72535789142538,99.44392070643309
191.33868247204538,124.70442332201915
174.06415493676207,90.79091066123291
168.0682329845016,100.62224070281016
177.55740288894543,103.82236833446562
164.6086736324701,85.5934562914241
162.50309655297104,99.39888405258259
170.3280874761371,119.22255400810019
144.17203367030055,87.17956250284952
158.4604963634799,90.44608027699744
166.52038144079154,104.3824704333317
156.46611141852287,94.93686680578527
159.67356898107872,96.08176270490223
165.63251662541992,95.12408784753747
153.57034706469392,106.361963831741
165.93928203740168,104.12720285724886
164.64729835467156,93.50167242344804
170.25405208385015,101.07239288250051
181.5418403049402,101.51643714092339
171.72504416492865,96.95211499814224
170.21062021342064,95.7191148861504
170.9945445703071,91.25361080496198
172.2739277512113,111.13712628840634
159.83261351390232,92.98915347561113
168.85224675229202,106.8526238346429
173.08751241836615,97.15124847374672
156.2924001745694,93.17181516081824
178.65652922815855,100.08351156898402
180.8137603445819,115.68493791212246
163.6862401155061,95.72755100225328
167.58662208546895,93.24323739176751
161.21809657189928,80.31382565504173
176.99380483587817,108.95294839493464
159.3877771255409,88.54881575194347
